Timestamp,Frame,Temperature,Relay Activated,Buzzer Activated,SMS Sent
20241030_100641,None,N/A,False,False,False
20241030_105044,None,36.80,True,True,True
20241030_105044,None,36.80,True,True,True
20241030_105058,None,36.80,True,True,True
20241030_105101,None,36.80,True,True,True
20241030_105101,None,36.80,True,True,True
20241030_105101,None,36.80,True,True,True
20241030_105102,None,N/A,False,False,False
20241030_105102,None,36.80,True,True,True
20241030_105102,None,N/A,False,False,False
20241030_105102,None,35.70,True,True,True
20241030_105103,None,16.00,False,False,False
20241030_105103,None,N/A,False,False,False
20241030_105104,None,35.20,True,True,True
20241030_105105,None,N/A,False,False,False
20241030_105105,None,30.36,False,False,False
20241030_105105,None,N/A,False,False,False
20241030_105105,None,30.36,False,False,False
20241030_105105,None,30.76,False,False,False
20241030_105105,None,N/A,False,False,False
20241030_105105,None,30.36,False,False,False
20241030_105105,None,N/A,False,False,False
20241030_105106,None,30.20,False,False,False
20241030_105106,None,30.00,False,False,False
20241030_105106,None,30.92,False,False,False
20241030_105106,None,34.20,False,False,False
20241030_105106,None,30.00,False,False,False
20241030_105106,None,31.32,False,False,False
20241030_105106,None,N/A,False,False,False
20241030_105106,None,31.68,False,False,False
20241030_105106,None,N/A,False,False,False
20241030_105106,None,31.68,False,False,False
20241030_105106,None,31.12,False,False,False
20241030_105107,None,31.68,False,False,False
20241030_105107,None,31.12,False,False,False
20241030_105107,None,31.68,False,False,False
20241030_105107,None,31.12,False,False,False
20241030_105107,None,31.68,False,False,False
20241030_105107,None,31.32,False,False,False
20241030_105107,None,31.68,False,False,False
20241030_105107,None,31.32,False,False,False
20241030_105107,None,31.68,False,False,False
20241030_105107,None,31.12,False,False,False
20241030_105107,None,31.68,False,False,False
20241030_105107,None,30.92,False,False,False
20241030_105108,None,31.68,False,False,False
20241030_105108,None,N/A,False,False,False
20241030_105108,None,31.88,False,False,False
20241030_105108,None,N/A,False,False,False
20241030_105108,None,32.00,False,False,False
20241030_105108,None,N/A,False,False,False
20241030_105108,None,31.88,False,False,False
20241030_105108,None,N/A,False,False,False
20241030_105108,None,31.68,False,False,False
20241030_105108,None,N/A,False,False,False
20241030_105109,None,31.88,False,False,False
20241030_105109,None,N/A,False,False,False
20241030_105109,None,31.88,False,False,False
20241030_105109,None,31.32,False,False,False
20241030_105109,None,16.43,False,False,False
20241030_105109,None,31.88,False,False,False
20241030_105109,None,31.32,False,False,False
20241030_105109,None,31.68,False,False,False
20241030_105109,None,31.32,False,False,False
20241030_105109,None,31.68,False,False,False
20241030_105109,None,31.32,False,False,False
20241030_105110,None,31.32,False,False,False
20241030_105110,None,N/A,False,False,False
20241030_105110,None,31.88,False,False,False
20241030_105110,None,N/A,False,False,False
20241030_105110,None,31.88,False,False,False
20241030_105110,None,N/A,False,False,False
20241030_105110,None,31.48,False,False,False
20241030_105110,None,N/A,False,False,False
20241030_105111,None,N/A,False,False,False
20241030_105112,None,31.32,False,False,False
20241030_105112,None,N/A,False,False,False
20241030_105112,None,31.48,False,False,False
20241030_105112,None,N/A,False,False,False
20241030_105112,None,22.80,False,False,False
20241030_105113,None,N/A,False,False,False
20241030_105113,None,30.56,False,False,False
20241030_105113,None,N/A,False,False,False
20241030_105113,None,35.15,True,True,True
20241030_105115,None,35.55,True,True,True
20241030_105225,None,35.65,True,True,True
20241030_105245,None,35.70,True,True,True
20241030_105254,None,N/A,False,False,False
20241030_105257,None,35.20,True,True,True
20241030_105257,None,N/A,False,False,False
20241030_105257,None,35.20,True,True,True
20241030_105257,None,35.20,True,True,True
20241030_105257,None,35.20,True,True,True
20241030_105257,None,N/A,False,False,False
20241030_105258,None,35.20,True,True,True
20241030_105258,None,35.20,True,True,True
20241030_105258,None,35.20,True,True,True
20241030_105258,None,35.20,True,True,True
20241030_105258,None,35.20,True,True,True
20241030_105258,None,35.65,True,True,True
20241030_105258,None,35.45,True,True,True
20241030_105259,None,35.20,True,True,True
20241030_105259,None,35.30,True,True,True
20241030_105259,None,35.10,True,True,True
20241030_105259,None,35.10,True,True,True
20241030_105259,None,35.10,True,True,True
20241030_105300,None,35.00,False,False,False
20241030_105300,None,N/A,False,False,False
20241030_105300,None,34.80,False,False,False
20241030_105300,None,N/A,False,False,False
20241030_105300,None,35.00,False,False,False
20241030_105300,None,N/A,False,False,False
20241030_105300,None,35.20,True,True,True
20241030_105300,None,35.30,True,True,True
20241030_105300,None,35.30,True,True,True
20241030_105301,None,35.30,True,True,True
20241030_105301,None,35.30,True,True,True
20241030_105301,None,35.45,True,True,True
20241030_105301,None,35.45,True,True,True
20241030_105301,None,35.45,True,True,True
20241030_105301,None,35.45,True,True,True
20241030_105302,None,35.55,True,True,True
20241030_105302,None,35.55,True,True,True
20241030_105302,None,35.55,True,True,True
20241030_105302,None,35.20,True,True,True
20241030_105302,None,35.00,False,False,False
20241030_105302,None,N/A,False,False,False
20241030_105303,None,21.60,False,False,False
20241030_105303,None,N/A,False,False,False
20241030_105303,None,18.00,False,False,False
20241030_105303,None,N/A,False,False,False
20241030_105303,None,35.70,True,True,True
20241030_105303,None,35.70,True,True,True
20241030_105303,None,35.70,True,True,True
20241030_105303,None,35.70,True,True,True
20241030_105304,None,35.70,True,True,True
20241030_105304,None,35.20,True,True,True
20241030_105304,None,35.20,True,True,True
20241030_105304,None,35.20,True,True,True
20241030_105305,None,35.20,True,True,True
20241030_105305,None,35.20,True,True,True
20241030_105305,None,35.20,True,True,True
20241030_105305,None,35.20,True,True,True
20241030_105305,None,35.20,True,True,True
20241030_105306,None,35.20,True,True,True
20241030_105306,None,35.20,True,True,True
20241030_105306,None,35.20,True,True,True
20241030_105306,None,35.20,True,True,True
20241030_105306,None,35.20,True,True,True
20241030_105306,None,35.20,True,True,True
20241030_105307,None,35.70,True,True,True
20241030_105307,None,35.70,True,True,True
20241030_105307,None,35.70,True,True,True
20241030_105307,None,35.70,True,True,True
20241030_105307,None,35.65,True,True,True
20241030_105307,None,35.55,True,True,True
20241030_105308,None,35.45,True,True,True
20241030_105308,None,35.45,True,True,True
20241030_105308,None,35.55,True,True,True
20241030_105308,None,35.55,True,True,True
20241030_105308,None,35.55,True,True,True
20241030_105309,None,35.55,True,True,True
20241030_105309,None,35.55,True,True,True
20241030_105309,None,35.45,True,True,True
20241030_105309,None,35.40,True,True,True
20241030_105309,None,35.40,True,True,True
20241030_105310,None,35.40,True,True,True
20241030_105310,None,35.30,True,True,True
20241030_105310,None,35.30,True,True,True
20241030_105310,None,35.20,True,True,True
20241030_105310,None,35.10,True,True,True
20241030_105311,None,35.00,False,False,False
20241030_105311,None,N/A,False,False,False
20241030_105311,None,35.00,False,False,False
20241030_105311,None,N/A,False,False,False
20241030_105311,None,35.00,False,False,False
20241030_105311,None,N/A,False,False,False
20241030_105311,None,35.00,False,False,False
20241030_105311,None,N/A,False,False,False
20241030_105311,None,35.00,False,False,False
20241030_105311,None,N/A,False,False,False
20241030_105312,None,35.00,False,False,False
20241030_105312,None,N/A,False,False,False
20241030_105312,None,35.00,False,False,False
20241030_105312,None,N/A,False,False,False
20241030_105312,None,35.00,False,False,False
20241030_105312,None,N/A,False,False,False
20241030_105312,None,35.00,False,False,False
20241030_105312,None,N/A,False,False,False
20241030_105312,None,34.60,False,False,False
20241030_105312,None,N/A,False,False,False
20241030_105312,None,34.60,False,False,False
20241030_105312,None,N/A,False,False,False
20241030_105313,None,35.40,True,True,True
20241030_105313,None,35.40,True,True,True
20241030_105313,None,35.30,True,True,True
20241030_105313,None,35.30,True,True,True
20241030_105313,None,35.30,True,True,True
20241030_105314,None,35.30,True,True,True
20241030_105314,None,35.30,True,True,True
20241030_105314,None,35.30,True,True,True
20241030_105314,None,35.30,True,True,True
20241030_105314,None,35.30,True,True,True
20241030_105314,None,35.30,True,True,True
20241030_105315,None,35.20,True,True,True
20241030_105315,None,35.20,True,True,True
20241030_105315,None,35.20,True,True,True
20241030_105315,None,35.20,True,True,True
20241030_105315,None,35.20,True,True,True
20241030_105315,None,35.20,True,True,True
20241030_105316,None,35.20,True,True,True
20241030_105316,None,35.20,True,True,True
20241030_105316,None,35.40,True,True,True
20241030_105316,None,35.20,True,True,True
20241030_105316,None,35.20,True,True,True
20241030_105317,None,35.40,True,True,True
20241030_105317,None,35.20,True,True,True
20241030_105317,None,35.20,True,True,True
20241030_105317,None,35.10,True,True,True
20241030_105317,None,35.20,True,True,True
20241030_105317,None,35.20,True,True,True
20241030_105318,None,35.20,True,True,True
20241030_105318,None,35.20,True,True,True
20241030_105318,None,35.20,True,True,True
20241030_105318,None,35.20,True,True,True
20241030_105318,None,35.20,True,True,True
20241030_105319,None,35.20,True,True,True
20241030_105319,None,35.20,True,True,True
20241030_105319,None,35.20,True,True,True
20241030_105319,None,35.20,True,True,True
20241030_105319,None,35.20,True,True,True
20241030_105319,None,35.20,True,True,True
20241030_105320,None,35.20,True,True,True
20241030_105320,None,35.20,True,True,True
20241030_105320,None,35.10,True,True,True
20241030_105320,None,35.20,True,True,True
20241030_105320,None,35.20,True,True,True
20241030_105321,None,35.20,True,True,True
20241030_105321,None,35.20,True,True,True
20241030_105321,None,35.10,True,True,True
20241030_105321,None,35.10,True,True,True
20241030_105321,None,35.10,True,True,True
20241030_105321,None,35.00,False,False,False
20241030_105321,None,N/A,False,False,False
20241030_105322,None,35.10,True,True,True
20241030_105322,None,35.10,True,True,True
20241030_105322,None,35.10,True,True,True
20241030_105322,None,35.20,True,True,True
20241030_105322,None,35.40,True,True,True
20241030_105323,None,35.40,True,True,True
20241030_105323,None,35.45,True,True,True
20241030_105323,None,35.45,True,True,True
20241030_105323,None,35.55,True,True,True
20241030_105323,None,35.65,True,True,True
20241030_105324,None,35.65,True,True,True
20241030_105324,None,35.65,True,True,True
20241030_105324,None,35.65,True,True,True
20241030_105324,None,35.70,True,True,True
20241030_105324,None,35.70,True,True,True
20241030_105324,None,35.70,True,True,True
20241030_105325,None,35.70,True,True,True
20241030_105325,None,35.65,True,True,True
20241030_105325,None,35.70,True,True,True
20241030_105325,None,35.65,True,True,True
20241030_105325,None,35.65,True,True,True
20241030_105326,None,35.70,True,True,True
20241030_105326,None,35.40,True,True,True
20241030_105326,None,35.40,True,True,True
20241030_105326,None,35.70,True,True,True
20241030_105326,None,35.55,True,True,True
20241030_105326,None,35.65,True,True,True
20241030_105327,None,35.65,True,True,True
20241030_105327,None,35.65,True,True,True
20241030_105327,None,35.65,True,True,True
20241030_105327,None,35.65,True,True,True
20241030_105327,None,35.45,True,True,True
20241030_105328,None,35.40,True,True,True
20241030_105328,None,35.40,True,True,True
20241030_105328,None,35.10,True,True,True
20241030_105328,None,35.00,False,False,False
20241030_105328,None,N/A,False,False,False
20241030_105328,None,35.45,True,True,True
20241030_105328,None,35.45,True,True,True
20241030_105329,None,35.40,True,True,True
20241030_105329,None,35.45,True,True,True
20241030_105329,None,35.55,True,True,True
20241030_105329,None,35.40,True,True,True
20241030_105329,None,35.10,True,True,True
20241030_105329,None,35.70,True,True,True
20241030_105330,None,35.55,True,True,True
20241030_105330,None,35.70,True,True,True
20241030_105330,None,35.30,True,True,True
20241030_105330,None,35.65,True,True,True
20241030_105330,None,35.70,True,True,True
20241030_105331,None,35.65,True,True,True
20241030_105331,None,35.65,True,True,True
20241030_105331,None,35.65,True,True,True
20241030_105331,None,35.65,True,True,True
20241030_105331,None,35.65,True,True,True
20241030_105331,None,35.65,True,True,True
20241030_105332,None,35.65,True,True,True
20241030_105332,None,35.65,True,True,True
20241030_105332,None,35.65,True,True,True
20241030_105332,None,35.65,True,True,True
20241030_105332,None,35.65,True,True,True
20241030_105333,None,35.55,True,True,True
20241030_105333,None,35.55,True,True,True
20241030_105333,None,35.00,False,False,False
20241030_105333,None,N/A,False,False,False
20241030_105333,None,35.10,True,True,True
20241030_105333,None,35.00,False,False,False
20241030_105333,None,N/A,False,False,False
20241030_105333,None,35.00,False,False,False
20241030_105333,None,N/A,False,False,False
20241030_105334,None,35.20,True,True,True
20241030_105334,None,35.10,True,True,True
20241030_105334,None,35.20,True,True,True
20241030_105334,None,35.20,True,True,True
20241030_105334,None,35.20,True,True,True
20241030_105335,None,35.20,True,True,True
20241030_105335,None,35.20,True,True,True
20241030_105335,None,35.20,True,True,True
20241030_105335,None,35.20,True,True,True
20241030_105335,None,35.30,True,True,True
20241030_105335,None,35.40,True,True,True
20241030_105336,None,35.45,True,True,True
20241030_105336,None,35.45,True,True,True
20241030_105336,None,35.45,True,True,True
20241030_105336,None,35.45,True,True,True
20241030_105336,None,35.45,True,True,True
20241030_105337,None,35.45,True,True,True
20241030_105337,None,35.45,True,True,True
20241030_105337,None,35.45,True,True,True
20241030_105337,None,35.45,True,True,True
20241030_105337,None,35.55,True,True,True
20241030_105337,None,35.55,True,True,True
20241030_105338,None,35.45,True,True,True
20241030_105338,None,35.55,True,True,True
20241030_105338,None,35.55,True,True,True
20241030_105338,None,35.55,True,True,True
20241030_105338,None,35.55,True,True,True
20241030_105339,None,35.55,True,True,True
20241030_105339,None,35.55,True,True,True
20241030_105339,None,35.55,True,True,True
20241030_105339,None,35.55,True,True,True
20241030_105339,None,35.55,True,True,True
20241030_105339,None,35.55,True,True,True
20241030_105340,None,35.20,True,True,True
20241030_105340,None,34.80,False,False,False
20241030_105340,None,N/A,False,False,False
20241030_105340,None,35.10,True,True,True
20241030_105340,None,35.00,False,False,False
20241030_105340,None,N/A,False,False,False
20241030_105340,None,35.45,True,True,True
20241030_105341,None,35.45,True,True,True
20241030_105341,None,35.45,True,True,True
20241030_105341,None,35.45,True,True,True
20241030_105341,None,35.45,True,True,True
20241030_105341,None,35.45,True,True,True
20241030_105341,None,35.45,True,True,True
20241030_105342,None,35.45,True,True,True
20241030_105342,None,35.45,True,True,True
20241030_105342,None,34.80,False,False,False
20241030_105342,None,N/A,False,False,False
20241030_105342,None,34.80,False,False,False
20241030_105342,None,N/A,False,False,False
20241030_105342,None,34.80,False,False,False
20241030_105342,None,N/A,False,False,False
20241030_105343,None,34.80,False,False,False
20241030_105343,None,N/A,False,False,False
20241030_105343,None,35.40,True,True,True
20241030_105343,None,34.80,False,False,False
20241030_105343,None,N/A,False,False,False
20241030_105343,None,34.80,False,False,False
20241030_105343,None,N/A,False,False,False
20241030_105343,None,34.80,False,False,False
20241030_105343,None,N/A,False,False,False
20241030_105343,None,35.70,True,True,True
20241030_105344,None,35.70,True,True,True
20241030_105344,None,35.70,True,True,True
20241030_105344,None,35.70,True,True,True
20241030_105344,None,35.70,True,True,True
20241030_105344,None,35.70,True,True,True
20241030_105344,None,35.65,True,True,True
20241030_105345,None,35.70,True,True,True
20241030_105345,None,35.70,True,True,True
20241030_105345,None,35.20,True,True,True
20241030_105345,None,35.65,True,True,True
20241030_105345,None,35.65,True,True,True
20241030_105346,None,35.20,True,True,True
20241030_105346,None,35.70,True,True,True
20241030_105346,None,35.20,True,True,True
20241030_105346,None,35.70,True,True,True
20241030_105346,None,35.20,True,True,True
20241030_105346,None,35.20,True,True,True
20241030_105346,None,35.20,True,True,True
20241030_105346,None,35.70,True,True,True
20241030_105346,None,35.20,True,True,True
20241030_105346,None,35.70,True,True,True
20241030_105347,None,35.20,True,True,True
20241030_105347,None,35.70,True,True,True
20241030_105347,None,35.20,True,True,True
20241030_105347,None,35.70,True,True,True
20241030_105347,None,35.20,True,True,True
20241030_105347,None,35.70,True,True,True
20241030_105347,None,34.80,False,False,False
20241030_105347,None,35.65,True,True,True
20241030_105347,None,N/A,False,False,False
20241030_105347,None,35.65,True,True,True
20241030_105348,None,35.70,True,True,True
20241030_105348,None,35.20,True,True,True
20241030_105348,None,35.20,True,True,True
20241030_105348,None,35.55,True,True,True
20241030_105348,None,35.70,True,True,True
20241030_105348,None,35.45,True,True,True
20241030_105348,None,35.65,True,True,True
20241030_105348,None,35.65,True,True,True
20241030_105349,None,35.65,True,True,True
20241030_105349,None,35.65,True,True,True
20241030_105349,None,35.70,True,True,True
20241030_105349,None,35.70,True,True,True
20241030_105349,None,35.65,True,True,True
20241030_105349,None,35.70,True,True,True
20241030_105350,None,35.70,True,True,True
20241030_105350,None,35.70,True,True,True
20241030_105350,None,35.70,True,True,True
20241030_105350,None,35.70,True,True,True
20241030_105350,None,35.70,True,True,True
20241030_105351,None,35.70,True,True,True
20241030_105351,None,35.70,True,True,True
20241030_105351,None,35.65,True,True,True
20241030_105351,None,35.60,True,True,True
20241030_105351,None,35.70,True,True,True
20241030_105352,None,35.70,True,True,True
20241030_105352,None,35.65,True,True,True
20241030_105352,None,35.65,True,True,True
20241030_105352,None,35.65,True,True,True
20241030_105352,None,35.65,True,True,True
20241030_105352,None,35.65,True,True,True
20241030_105353,None,35.65,True,True,True
20241030_105353,None,35.65,True,True,True
20241030_105353,None,35.65,True,True,True
20241030_105353,None,35.65,True,True,True
20241030_105353,None,35.70,True,True,True
20241030_105353,None,35.60,True,True,True
20241030_105354,None,35.45,True,True,True
20241030_105354,None,35.45,True,True,True
20241030_105354,None,35.70,True,True,True
20241030_105354,None,35.70,True,True,True
20241030_105354,None,35.70,True,True,True
20241030_105355,None,35.70,True,True,True
20241030_105355,None,35.65,True,True,True
20241030_105355,None,35.65,True,True,True
20241030_105355,None,35.65,True,True,True
20241030_105355,None,35.65,True,True,True
20241030_105356,None,35.65,True,True,True
20241030_105356,None,35.55,True,True,True
20241030_105356,None,35.65,True,True,True
20241030_105356,None,35.55,True,True,True
20241030_105356,None,35.45,True,True,True
20241030_105356,None,35.45,True,True,True
20241030_105357,None,35.55,True,True,True
20241030_105357,None,35.45,True,True,True
20241030_105357,None,35.40,True,True,True
20241030_105357,None,35.55,True,True,True
20241030_105357,None,35.55,True,True,True
20241030_105357,None,35.55,True,True,True
20241030_105358,None,35.55,True,True,True
20241030_105358,None,35.55,True,True,True
20241030_105358,None,35.55,True,True,True
20241030_105358,None,35.55,True,True,True
20241030_105358,None,35.45,True,True,True
20241030_105359,None,35.45,True,True,True
20241030_105359,None,35.45,True,True,True
20241030_105359,None,35.45,True,True,True
20241030_105359,None,35.45,True,True,True
20241030_105359,None,35.45,True,True,True
20241030_105400,None,35.40,True,True,True
20241030_105400,None,35.40,True,True,True
20241030_105400,None,35.55,True,True,True
20241030_105400,None,35.55,True,True,True
20241030_105400,None,35.55,True,True,True
20241030_105400,None,35.65,True,True,True
20241030_105401,None,35.65,True,True,True
20241030_105401,None,35.65,True,True,True
20241030_105401,None,35.65,True,True,True
20241030_105401,None,35.65,True,True,True
20241030_105401,None,35.65,True,True,True
20241030_105401,None,35.65,True,True,True
20241030_105402,None,35.65,True,True,True
20241030_105402,None,35.65,True,True,True
20241030_105402,None,35.65,True,True,True
20241030_105402,None,35.55,True,True,True
20241030_105402,None,35.55,True,True,True
20241030_105403,None,35.70,True,True,True
20241030_105403,None,35.70,True,True,True
20241030_105403,None,35.70,True,True,True
20241030_105403,None,35.20,True,True,True
20241030_105403,None,35.20,True,True,True
20241030_105404,None,35.20,True,True,True
20241030_105404,None,35.20,True,True,True
20241030_105404,None,35.40,True,True,True
20241030_105404,None,35.20,True,True,True
20241030_105404,None,35.10,True,True,True
20241030_105405,None,35.40,True,True,True
20241030_105405,None,35.40,True,True,True
20241030_105405,None,35.40,True,True,True
20241030_105405,None,35.40,True,True,True
20241030_105405,None,35.55,True,True,True
20241030_105405,None,35.55,True,True,True
20241030_105406,None,35.70,True,True,True
20241030_105406,None,35.70,True,True,True
20241030_105406,None,35.70,True,True,True
20241030_105406,None,35.70,True,True,True
20241030_105406,None,35.70,True,True,True
20241030_105407,None,35.70,True,True,True
20241030_105407,None,35.65,True,True,True
20241030_105407,None,35.65,True,True,True
20241030_105407,None,35.40,True,True,True
20241030_105407,None,35.65,True,True,True
20241030_105407,None,35.70,True,True,True
20241030_105408,None,35.70,True,True,True
20241030_105408,None,35.70,True,True,True
20241030_105408,None,35.70,True,True,True
20241030_105408,None,35.70,True,True,True
20241030_105408,None,35.65,True,True,True
20241030_105409,None,35.65,True,True,True
20241030_105409,None,35.65,True,True,True
20241030_105409,None,35.20,True,True,True
20241030_105409,None,35.20,True,True,True
20241030_105409,None,35.40,True,True,True
20241030_105409,None,35.20,True,True,True
20241030_105410,None,35.30,True,True,True
20241030_105410,None,35.20,True,True,True
20241030_105410,None,35.65,True,True,True
20241030_105410,None,35.65,True,True,True
20241030_105410,None,35.65,True,True,True
20241030_105410,None,35.65,True,True,True
20241030_105411,None,35.65,True,True,True
20241030_105411,None,35.65,True,True,True
20241030_105411,None,35.65,True,True,True
20241030_105411,None,35.65,True,True,True
20241030_105411,None,35.65,True,True,True
20241030_105412,None,35.65,True,True,True
20241030_105412,None,35.65,True,True,True
20241030_105412,None,35.55,True,True,True
20241030_105412,None,35.55,True,True,True
20241030_105412,None,35.55,True,True,True
20241030_105413,None,35.55,True,True,True
20241030_105413,None,35.55,True,True,True
20241030_105413,None,35.55,True,True,True
20241030_105413,None,35.65,True,True,True
20241030_105413,None,35.55,True,True,True
20241030_105413,None,35.55,True,True,True
20241030_105414,None,35.55,True,True,True
20241030_105414,None,35.55,True,True,True
20241030_105414,None,35.55,True,True,True
20241030_105414,None,35.55,True,True,True
20241030_105414,None,35.55,True,True,True
20241030_105414,None,35.45,True,True,True
20241030_105415,None,35.45,True,True,True
20241030_105415,None,35.45,True,True,True
20241030_105415,None,35.45,True,True,True
20241030_105415,None,35.65,True,True,True
20241030_105415,None,35.45,True,True,True
20241030_105415,None,35.70,True,True,True
20241030_105416,None,35.70,True,True,True
20241030_105416,None,35.55,True,True,True
20241030_105416,None,35.55,True,True,True
20241030_105416,None,35.55,True,True,True
20241030_105416,None,35.20,True,True,True
20241030_105417,None,35.20,True,True,True
20241030_105417,None,35.70,True,True,True
20241030_105417,None,35.65,True,True,True
20241030_105417,None,35.20,True,True,True
20241030_105417,None,35.20,True,True,True
20241030_105418,None,35.55,True,True,True
20241030_105418,None,35.55,True,True,True
20241030_105418,None,35.70,True,True,True
20241030_105418,None,35.20,True,True,True
20241030_105418,None,35.20,True,True,True
20241030_105418,None,35.70,True,True,True
20241030_105419,None,35.65,True,True,True
20241030_105419,None,35.70,True,True,True
20241030_105419,None,35.20,True,True,True
20241030_105419,None,35.20,True,True,True
20241030_105419,None,35.20,True,True,True
20241030_105419,None,35.70,True,True,True
20241030_105420,None,35.20,True,True,True
20241030_105420,None,35.20,True,True,True
20241030_105420,None,35.20,True,True,True
20241030_105420,None,35.70,True,True,True
20241030_105420,None,35.20,True,True,True
20241030_105421,None,35.20,True,True,True
20241030_105421,None,35.20,True,True,True
20241030_105421,None,35.20,True,True,True
20241030_105421,None,35.20,True,True,True
20241030_105421,None,35.20,True,True,True
20241030_105422,None,35.20,True,True,True
20241030_105422,None,35.65,True,True,True
20241030_105422,None,35.20,True,True,True
20241030_105422,None,35.20,True,True,True
20241030_105422,None,35.20,True,True,True
20241030_105422,None,35.20,True,True,True
20241030_105423,None,35.20,True,True,True
20241030_105423,None,35.20,True,True,True
20241030_105423,None,35.70,True,True,True
20241030_105423,None,35.70,True,True,True
20241030_105423,None,35.70,True,True,True
20241030_105423,None,35.70,True,True,True
20241030_105424,None,35.70,True,True,True
20241030_105424,None,35.70,True,True,True
20241030_105424,None,35.70,True,True,True
20241030_105424,None,35.70,True,True,True
20241030_105424,None,35.70,True,True,True
20241030_105424,None,35.70,True,True,True
20241030_105425,None,35.70,True,True,True
20241030_105425,None,35.70,True,True,True
20241030_105425,None,35.45,True,True,True
20241030_105425,None,35.45,True,True,True
20241030_105426,None,35.55,True,True,True
20241030_105426,None,35.55,True,True,True
20241030_105426,None,35.70,True,True,True
20241030_105426,None,35.70,True,True,True
20241030_105426,None,35.70,True,True,True
20241030_105426,None,35.70,True,True,True
20241030_105427,None,35.65,True,True,True
20241030_105427,None,35.65,True,True,True
20241030_105427,None,35.65,True,True,True
20241030_105427,None,35.65,True,True,True
20241030_105427,None,35.55,True,True,True
20241030_105427,None,35.55,True,True,True
20241030_105428,None,35.70,True,True,True
20241030_105428,None,35.70,True,True,True
20241030_105428,None,35.65,True,True,True
20241030_105428,None,35.40,True,True,True
20241030_105428,None,35.30,True,True,True
20241030_105428,None,35.30,True,True,True
20241030_105429,None,35.20,True,True,True
20241030_105429,None,35.20,True,True,True
20241030_105429,None,35.30,True,True,True
20241030_105429,None,35.10,True,True,True
20241030_105429,None,35.00,False,False,False
20241030_105429,None,N/A,False,False,False
20241030_105430,None,35.00,False,False,False
20241030_105430,None,N/A,False,False,False
20241030_105430,None,35.00,False,False,False
20241030_105430,None,N/A,False,False,False
20241030_105430,None,35.10,True,True,True
20241030_105430,None,35.20,True,True,True
20241030_105430,None,35.30,True,True,True
20241030_105431,None,35.45,True,True,True
20241030_105431,None,35.45,True,True,True
20241030_105431,None,35.45,True,True,True
20241030_105431,None,35.45,True,True,True
20241030_105431,None,35.45,True,True,True
20241030_105431,None,35.70,True,True,True
20241030_105432,None,35.70,True,True,True
20241030_105432,None,35.70,True,True,True
20241030_105432,None,35.70,True,True,True
20241030_105432,None,35.65,True,True,True
20241030_105432,None,35.70,True,True,True
20241030_105432,None,35.70,True,True,True
20241030_105433,None,35.20,True,True,True
20241030_105433,None,35.20,True,True,True
20241030_105433,None,35.20,True,True,True
20241030_105433,None,35.20,True,True,True
20241030_105433,None,35.20,True,True,True
20241030_105434,None,35.20,True,True,True
20241030_105434,None,35.70,True,True,True
20241030_105434,None,35.70,True,True,True
20241030_105434,None,35.70,True,True,True
20241030_105434,None,35.70,True,True,True
20241030_105434,None,35.70,True,True,True
20241030_105435,None,35.70,True,True,True
20241030_105435,None,35.20,True,True,True
20241030_105435,None,35.20,True,True,True
20241030_105435,None,35.20,True,True,True
20241030_105435,None,35.55,True,True,True
20241030_105436,None,35.65,True,True,True
20241030_105436,None,35.65,True,True,True
20241030_105436,None,35.55,True,True,True
20241030_105436,None,35.55,True,True,True
20241030_105436,None,35.55,True,True,True
20241030_105437,None,35.20,True,True,True
20241030_105437,None,35.20,True,True,True
20241030_105438,None,35.20,True,True,True
20241030_105438,None,35.20,True,True,True
20241030_105438,None,35.65,True,True,True
20241030_105438,None,35.70,True,True,True
20241030_105438,None,35.70,True,True,True
20241030_105439,None,35.70,True,True,True
20241030_105439,None,35.70,True,True,True
20241030_105440,None,29.20,False,False,False
20241030_105440,None,N/A,False,False,False
20241030_105440,None,29.20,False,False,False
20241030_105440,None,N/A,False,False,False
20241030_105441,None,30.24,False,False,False
20241030_105441,None,N/A,False,False,False
20241030_105443,None,35.10,True,True,True
20241030_105443,None,35.10,True,True,True
20241030_105443,None,35.10,True,True,True
20241030_105444,None,35.10,True,True,True
20241030_105444,None,35.10,True,True,True
20241030_105444,None,34.80,False,False,False
20241030_105444,None,N/A,False,False,False
20241030_105444,None,35.30,True,True,True
20241030_105445,None,35.65,True,True,True
20241030_105445,None,35.90,True,True,True
20241030_105445,None,35.95,True,True,True
20241030_105447,None,31.40,False,False,False
20241030_105447,None,N/A,False,False,False
20241030_105449,None,35.45,True,True,True
20241030_105449,None,35.40,True,True,True
20241030_105449,None,34.80,False,False,False
20241030_105449,None,N/A,False,False,False
20241030_105449,None,34.80,False,False,False
20241030_105449,None,N/A,False,False,False
20241030_105450,None,34.80,False,False,False
20241030_105450,None,N/A,False,False,False
20241030_105450,None,34.80,False,False,False
20241030_105450,None,N/A,False,False,False
20241030_105450,None,35.10,True,True,True
20241030_105450,None,35.10,True,True,True
20241030_105450,None,35.10,True,True,True
20241030_105451,None,34.40,False,False,False
20241030_105451,None,N/A,False,False,False
20241030_105451,None,34.60,False,False,False
20241030_105451,None,N/A,False,False,False
20241030_105451,None,35.10,True,True,True
20241030_105451,None,35.10,True,True,True
20241030_105451,None,34.40,False,False,False
20241030_105451,None,N/A,False,False,False
20241030_105451,None,34.80,False,False,False
